season_id|player_id|player_name|game_id|game_date|matchup|wl|fgm|fga|fg_pct
22018|1627885|Shaquille Harrison|0021800723|JAN 25, 2019|CHI vs. LAC|L|0|0|0.0
22018|1627885|Shaquille Harrison|0021800712|JAN 23, 2019|CHI vs. ATL|L|2|9|0.222
22018|1627885|Shaquille Harrison|0021800692|JAN 21, 2019|CHI @ CLE|W|1|2|0.5
22018|1627885|Shaquille Harrison|0021800685|JAN 19, 2019|CHI vs. MIA|L|0|0|0.0
22018|1627885|Shaquille Harrison|0021800669|JAN 17, 2019|CHI @ DEN|L|1|2|0.5
22018|1627885|Shaquille Harrison|0021800656|JAN 15, 2019|CHI @ LAL|L|3|10|0.3
22018|1627885|Shaquille Harrison|0021800637|JAN 12, 2019|CHI @ UTA|L|2|6|0.333
22018|1627885|Shaquille Harrison|0021800629|JAN 11, 2019|CHI @ GSW|L|1|2|0.5
22018|1627885|Shaquille Harrison|0021800615|JAN 09, 2019|CHI @ POR|L|2|5|0.4
22018|1627885|Shaquille Harrison|0021800584|JAN 06, 2019|CHI vs. BKN|L|0|7|0.0
22018|1627885|Shaquille Harrison|0021800569|JAN 04, 2019|CHI vs. IND|L|2|5|0.4
22018|1627885|Shaquille Harrison|0021800559|JAN 02, 2019|CHI vs. ORL|L|5|14|0.357
22018|1627885|Shaquille Harrison|0021800538|DEC 30, 2018|CHI @ TOR|L|1|2|0.5
22018|1627885|Shaquille Harrison|0021800520|DEC 28, 2018|CHI @ WAS|W|2|7|0.286
22018|1627885|Shaquille Harrison|0021800507|DEC 26, 2018|CHI vs. MIN|L|3|6|0.5
22018|1627885|Shaquille Harrison|0021800490|DEC 23, 2018|CHI @ CLE|W|2|5|0.4
22018|1627885|Shaquille Harrison|0021800474|DEC 21, 2018|CHI vs. ORL|W|2|4|0.5
22018|1627885|Shaquille Harrison|0021800460|DEC 19, 2018|CHI vs. BKN|L|6|8|0.75
22018|1627885|Shaquille Harrison|0021800447|DEC 17, 2018|CHI @ OKC|L|3|9|0.333
22018|1627885|Shaquille Harrison|0021800433|DEC 15, 2018|CHI @ SAS|W|0|2|0.0
22018|1627885|Shaquille Harrison|0021800418|DEC 13, 2018|CHI @ ORL|L|0|0|0.0
22018|1627885|Shaquille Harrison|0021800394|DEC 10, 2018|CHI vs. SAC|L|2|3|0.667
22018|1627885|Shaquille Harrison|0021800383|DEC 08, 2018|CHI vs. BOS|L|8|15|0.533
22018|1627885|Shaquille Harrison|0021800373|DEC 07, 2018|CHI vs. OKC|W|1|3|0.333
22018|1627885|Shaquille Harrison|0021800350|DEC 04, 2018|CHI @ IND|L|2|5|0.4
22018|1627885|Shaquille Harrison|0021800334|DEC 01, 2018|CHI @ HOU|L|3|4|0.75
22018|1627885|Shaquille Harrison|0021800321|NOV 30, 2018|CHI @ DET|L|1|2|0.5
22018|1627885|Shaquille Harrison|0021800310|NOV 28, 2018|CHI @ MIL|L|0|2|0.0
22018|1627885|Shaquille Harrison|0021800297|NOV 26, 2018|CHI vs. SAS|L|0|4|0.0
22018|1627885|Shaquille Harrison|0021800281|NOV 24, 2018|CHI @ MIN|L|0|3|0.0
22018|1627885|Shaquille Harrison|0021800273|NOV 23, 2018|CHI vs. MIA|L|0|7|0.0
22018|1627885|Shaquille Harrison|0021800257|NOV 21, 2018|CHI vs. PHX|W|3|7|0.429
22018|1627885|Shaquille Harrison|0021800230|NOV 17, 2018|CHI vs. TOR|L|1|7|0.143
22018|1627885|Shaquille Harrison|0021800223|NOV 16, 2018|CHI @ MIL|L|2|5|0.4
22018|1627885|Shaquille Harrison|0021800204|NOV 14, 2018|CHI @ BOS|L|7|10|0.7
22018|1627885|Shaquille Harrison|0021800193|NOV 12, 2018|CHI vs. DAL|L|1|4|0.25
22018|1627885|Shaquille Harrison|0021800178|NOV 10, 2018|CHI vs. CLE|W|3|5|0.6
22018|1627885|Shaquille Harrison|0021800091|OCT 29, 2018|CHI vs. GSW|L|5|8|0.625
22018|1627885|Shaquille Harrison|0021800076|OCT 27, 2018|CHI @ ATL|W|0|0|0.0
22018|1627885|Shaquille Harrison|0021800067|OCT 26, 2018|CHI @ CHA|L|3|8|0.375
22018|202714|Shelvin Mack|0021800864|FEB 14, 2019|CHA @ ORL|L|1|5|0.2
22018|202714|Shelvin Mack|0021800841|FEB 11, 2019|CHA @ IND|L|0|2|0.0
22018|202714|Shelvin Mack|0021800801|FEB 05, 2019|MEM vs. MIN|W|1|6|0.167
22018|202714|Shelvin Mack|0021800787|FEB 03, 2019|MEM @ NYK|W|1|8|0.125
22018|202714|Shelvin Mack|0021800770|FEB 01, 2019|MEM @ CHA|L|8|15|0.533
22018|202714|Shelvin Mack|0021800760|JAN 30, 2019|MEM @ MIN|L|2|8|0.25
22018|202714|Shelvin Mack|0021800747|JAN 28, 2019|MEM vs. DEN|L|1|4|0.25
22018|202714|Shelvin Mack|0021800731|JAN 26, 2019|MEM vs. IND|W|3|7|0.429
22018|202714|Shelvin Mack|0021800725|JAN 25, 2019|MEM vs. SAC|L|4|8|0.5
22018|202714|Shelvin Mack|0021800713|JAN 23, 2019|MEM vs. CHA|L|2|7|0.286
22018|202714|Shelvin Mack|0021800697|JAN 21, 2019|MEM vs. NOP|L|1|3|0.333
22018|202714|Shelvin Mack|0021800684|JAN 19, 2019|MEM @ TOR|L|5|8|0.625
22018|202714|Shelvin Mack|0021800671|JAN 18, 2019|MEM @ BOS|L|6|13|0.462
22018|202714|Shelvin Mack|0021800660|JAN 16, 2019|MEM vs. MIL|L|5|10|0.5
22018|202714|Shelvin Mack|0021800646|JAN 14, 2019|MEM @ HOU|L|5|9|0.556
22018|202714|Shelvin Mack|0021800631|JAN 12, 2019|MEM @ MIA|L|5|13|0.385
22018|202714|Shelvin Mack|0021800611|JAN 09, 2019|MEM vs. SAS|W|3|8|0.375
22018|202714|Shelvin Mack|0021800570|JAN 04, 2019|MEM vs. BKN|L|1|2|0.5
22018|202714|Shelvin Mack|0021800560|JAN 02, 2019|MEM vs. DET|L|3|10|0.3
22018|202714|Shelvin Mack|0021800544|DEC 31, 2018|MEM @ HOU|L|2|2|1.0
22018|202714|Shelvin Mack|0021800531|DEC 29, 2018|MEM vs. BOS|L|0|2|0.0
22018|202714|Shelvin Mack|0021800508|DEC 26, 2018|MEM vs. CLE|W|2|3|0.667
22018|202714|Shelvin Mack|0021800496|DEC 23, 2018|MEM @ LAL|W|0|4|0.0
22018|202714|Shelvin Mack|0021800477|DEC 21, 2018|MEM @ SAC|L|4|11|0.364
22018|202714|Shelvin Mack|0021800465|DEC 19, 2018|MEM @ POR|L|0|5|0.0
22018|202714|Shelvin Mack|0021800449|DEC 17, 2018|MEM @ GSW|L|3|6|0.5
22018|202714|Shelvin Mack|0021800432|DEC 15, 2018|MEM vs. HOU|L|2|5|0.4
22018|202714|Shelvin Mack|0021800425|DEC 14, 2018|MEM vs. MIA|L|2|7|0.286
22018|202714|Shelvin Mack|0021800410|DEC 12, 2018|MEM vs. POR|W|1|6|0.167
22018|202714|Shelvin Mack|0021800398|DEC 10, 2018|MEM @ DEN|L|5|8|0.625
22018|202714|Shelvin Mack|0021800384|DEC 08, 2018|MEM vs. LAL|L|2|6|0.333
22018|202714|Shelvin Mack|0021800374|DEC 07, 2018|MEM @ NOP|W|2|7|0.286
22018|202714|Shelvin Mack|0021800360|DEC 05, 2018|MEM vs. LAC|W|3|8|0.375
22018|202714|Shelvin Mack|0021800340|DEC 02, 2018|MEM @ PHI|L|1|5|0.2
22018|202714|Shelvin Mack|0021800323|NOV 30, 2018|MEM @ BKN|W|2|11|0.182
22018|202714|Shelvin Mack|0021800303|NOV 27, 2018|MEM vs. TOR|L|5|8|0.625
22018|202714|Shelvin Mack|0021800291|NOV 25, 2018|MEM vs. NYK|L|2|6|0.333
22018|202714|Shelvin Mack|0021800266|NOV 23, 2018|MEM @ LAC|L|2|7|0.286
22018|202714|Shelvin Mack|0021800262|NOV 21, 2018|MEM @ SAS|W|0|4|0.0
22018|202714|Shelvin Mack|0021800244|NOV 19, 2018|MEM vs. DAL|W|1|3|0.333
22018|202714|Shelvin Mack|0021800234|NOV 18, 2018|MEM @ MIN|W|5|10|0.5
22018|202714|Shelvin Mack|0021800220|NOV 16, 2018|MEM vs. SAC|W|3|8|0.375
22018|202714|Shelvin Mack|0021800207|NOV 14, 2018|MEM @ MIL|W|5|12|0.417
22018|202714|Shelvin Mack|0021800194|NOV 12, 2018|MEM vs. UTA|L|4|9|0.444
22018|202714|Shelvin Mack|0021800179|NOV 10, 2018|MEM vs. PHI|W|6|11|0.545
22018|202714|Shelvin Mack|0021800158|NOV 07, 2018|MEM vs. DEN|W|2|4|0.5
22018|202714|Shelvin Mack|0021800147|NOV 05, 2018|MEM @ GSW|L|5|10|0.5
22018|202714|Shelvin Mack|0021800136|NOV 04, 2018|MEM @ PHX|L|7|10|0.7
22018|202714|Shelvin Mack|0021800122|NOV 02, 2018|MEM @ UTA|W|7|11|0.636
22018|202714|Shelvin Mack|0021800102|OCT 30, 2018|MEM vs. WAS|W|5|8|0.625
22018|202714|Shelvin Mack|0021800080|OCT 27, 2018|MEM vs. PHX|W|4|4|1.0
22018|202714|Shelvin Mack|0021800061|OCT 24, 2018|MEM @ SAC|L|3|9|0.333
22018|202714|Shelvin Mack|0021800045|OCT 22, 2018|MEM @ UTA|W|4|7|0.571
22018|202714|Shelvin Mack|0021800020|OCT 19, 2018|MEM vs. ATL|W|3|5|0.6
22018|202714|Shelvin Mack|0021800005|OCT 17, 2018|MEM @ IND|L|1|8|0.125
22018|203915|Spencer Dinwiddie|0021800708|JAN 23, 2019|BKN vs. ORL|W|10|17|0.588
22018|203915|Spencer Dinwiddie|0021800696|JAN 21, 2019|BKN vs. SAC|W|3|12|0.25
22018|203915|Spencer Dinwiddie|0021800673|JAN 18, 2019|BKN @ ORL|W|6|11|0.545
22018|203915|Spencer Dinwiddie|0021800659|JAN 16, 2019|BKN @ HOU|W|13|22|0.591
22018|203915|Spencer Dinwiddie|0021800645|JAN 14, 2019|BKN vs. BOS|W|3|6|0.5
22018|203915|Spencer Dinwiddie|0021800624|JAN 11, 2019|BKN @ TOR|L|1|7|0.143
22018|203915|Spencer Dinwiddie|0021800609|JAN 09, 2019|BKN vs. ATL|W|5|14|0.357
22018|203915|Spencer Dinwiddie|0021800592|JAN 07, 2019|BKN @ BOS|L|4|10|0.4
22018|203915|Spencer Dinwiddie|0021800584|JAN 06, 2019|BKN @ CHI|W|3|6|0.5
22018|203915|Spencer Dinwiddie|0021800570|JAN 04, 2019|BKN @ MEM|W|3|9|0.333
22018|203915|Spencer Dinwiddie|0021800557|JAN 02, 2019|BKN vs. NOP|W|5|12|0.417
22018|203915|Spencer Dinwiddie|0021800527|DEC 29, 2018|BKN @ MIL|L|3|7|0.429
22018|203915|Spencer Dinwiddie|0021800517|DEC 28, 2018|BKN @ CHA|L|1|7|0.143
22018|203915|Spencer Dinwiddie|0021800505|DEC 26, 2018|BKN vs. CHA|W|12|29|0.414
22018|203915|Spencer Dinwiddie|0021800489|DEC 23, 2018|BKN vs. PHX|W|7|14|0.5
22018|203915|Spencer Dinwiddie|0021800471|DEC 21, 2018|BKN vs. IND|L|4|12|0.333
22018|203915|Spencer Dinwiddie|0021800460|DEC 19, 2018|BKN @ CHI|W|8|15|0.533
22018|203915|Spencer Dinwiddie|0021800453|DEC 18, 2018|BKN vs. LAL|W|6|11|0.545
22018|203915|Spencer Dinwiddie|0021800436|DEC 16, 2018|BKN vs. ATL|W|3|8|0.375
22018|203915|Spencer Dinwiddie|0021800422|DEC 14, 2018|BKN vs. WAS|W|8|15|0.533
22018|203915|Spencer Dinwiddie|0021800408|DEC 12, 2018|BKN @ PHI|W|11|18|0.611
22018|203915|Spencer Dinwiddie|0021800382|DEC 08, 2018|BKN @ NYK|W|10|17|0.588
22018|203915|Spencer Dinwiddie|0021800371|DEC 07, 2018|BKN vs. TOR|W|7|17|0.412
22018|203915|Spencer Dinwiddie|0021800358|DEC 05, 2018|BKN vs. OKC|L|6|11|0.545
22018|203915|Spencer Dinwiddie|0021800345|DEC 03, 2018|BKN vs. CLE|L|6|14|0.429
22018|203915|Spencer Dinwiddie|0021800333|DEC 01, 2018|BKN @ WAS|L|3|9|0.333
22018|203915|Spencer Dinwiddie|0021800323|NOV 30, 2018|BKN vs. MEM|L|5|14|0.357
22018|203915|Spencer Dinwiddie|0021800308|NOV 28, 2018|BKN vs. UTA|L|5|11|0.455
22018|203915|Spencer Dinwiddie|0021800289|NOV 25, 2018|BKN vs. PHI|L|11|15|0.733
22018|203915|Spencer Dinwiddie|0021800265|NOV 23, 2018|BKN vs. MIN|L|6|14|0.429
22018|203915|Spencer Dinwiddie|0021800261|NOV 21, 2018|BKN @ DAL|L|5|11|0.455
22018|203915|Spencer Dinwiddie|0021800250|NOV 20, 2018|BKN @ MIA|W|5|12|0.417
22018|203915|Spencer Dinwiddie|0021800224|NOV 17, 2018|BKN vs. LAC|L|3|16|0.188
22018|203915|Spencer Dinwiddie|0021800219|NOV 16, 2018|BKN @ WAS|W|8|13|0.615
22018|203915|Spencer Dinwiddie|0021800205|NOV 14, 2018|BKN vs. MIA|L|6|12|0.5
22018|203915|Spencer Dinwiddie|0021800195|NOV 12, 2018|BKN @ MIN|L|5|10|0.5
22018|203915|Spencer Dinwiddie|0021800182|NOV 10, 2018|BKN @ GSW|L|5|9|0.556
22018|203915|Spencer Dinwiddie|0021800171|NOV 09, 2018|BKN @ DEN|W|3|11|0.273
22018|203915|Spencer Dinwiddie|0021800151|NOV 06, 2018|BKN @ PHX|W|5|7|0.714
22018|203915|Spencer Dinwiddie|0021800134|NOV 04, 2018|BKN vs. PHI|W|4|10|0.4
22018|203915|Spencer Dinwiddie|0021800118|NOV 02, 2018|BKN vs. HOU|L|5|13|0.385
22018|203915|Spencer Dinwiddie|0021800104|OCT 31, 2018|BKN vs. DET|W|8|15|0.533
22018|203915|Spencer Dinwiddie|0021800090|OCT 29, 2018|BKN @ NYK|L|6|10|0.6
22018|203915|Spencer Dinwiddie|0021800083|OCT 28, 2018|BKN vs. GSW|L|4|9|0.444
22018|203915|Spencer Dinwiddie|0021800072|OCT 26, 2018|BKN @ NOP|L|4|7|0.571
22018|203915|Spencer Dinwiddie|0021800053|OCT 24, 2018|BKN @ CLE|W|3|6|0.5
22018|203915|Spencer Dinwiddie|0021800026|OCT 20, 2018|BKN @ IND|L|4|11|0.364
22018|203915|Spencer Dinwiddie|0021800018|OCT 19, 2018|BKN vs. NYK|W|4|12|0.333
22018|203915|Spencer Dinwiddie|0021800004|OCT 17, 2018|BKN @ DET|L|10|18|0.556
22018|1626169|Stanley Johnson|0021800851|FEB 12, 2019|NOP vs. ORL|L|0|2|0.0
22018|1626169|Stanley Johnson|0021800831|FEB 09, 2019|NOP @ MEM|L|0|3|0.0
22018|1626169|Stanley Johnson|0021800823|FEB 08, 2019|NOP vs. MIN|W|3|7|0.429
22018|1626169|Stanley Johnson|0021800799|FEB 05, 2019|DET @ NYK|W|1|4|0.25
22018|1626169|Stanley Johnson|0021800790|FEB 04, 2019|DET vs. DEN|W|7|10|0.7
22018|1626169|Stanley Johnson|0021800775|FEB 02, 2019|DET vs. LAC|L|1|3|0.333
22018|1626169|Stanley Johnson|0021800764|JAN 31, 2019|DET vs. DAL|W|0|7|0.0
22018|1626169|Stanley Johnson|0021800750|JAN 29, 2019|DET vs. MIL|L|3|7|0.429
22018|1626169|Stanley Johnson|0021800726|JAN 25, 2019|DET @ DAL|L|0|6|0.0
22018|1626169|Stanley Johnson|0021800714|JAN 23, 2019|DET @ NOP|W|0|3|0.0
22018|1626169|Stanley Johnson|0021800693|JAN 21, 2019|DET @ WAS|L|2|5|0.4
22018|1626169|Stanley Johnson|0021800680|JAN 19, 2019|DET vs. SAC|L|1|2|0.5
22018|1626169|Stanley Johnson|0021800672|JAN 18, 2019|DET vs. MIA|W|5|7|0.714
22018|1626169|Stanley Johnson|0021800657|JAN 16, 2019|DET vs. ORL|W|0|2|0.0
22018|1626169|Stanley Johnson|0021800648|JAN 14, 2019|DET @ UTA|L|1|5|0.2
22018|1626169|Stanley Johnson|0021800630|JAN 12, 2019|DET @ LAC|W|1|3|0.333
22018|1626169|Stanley Johnson|0021800620|JAN 10, 2019|DET @ SAC|L|5|10|0.5
22018|1626169|Stanley Johnson|0021800616|JAN 09, 2019|DET @ LAL|L|4|7|0.571
22018|1626169|Stanley Johnson|0021800591|JAN 07, 2019|DET vs. SAS|L|0|4|0.0
22018|1626169|Stanley Johnson|0021800577|JAN 05, 2019|DET vs. UTA|L|1|5|0.2
22018|1626169|Stanley Johnson|0021800560|JAN 02, 2019|DET @ MEM|W|1|3|0.333
22018|1626169|Stanley Johnson|0021800536|DEC 30, 2018|DET @ ORL|L|2|6|0.333
22018|1626169|Stanley Johnson|0021800518|DEC 28, 2018|DET @ IND|L|2|9|0.222
22018|1626169|Stanley Johnson|0021800502|DEC 26, 2018|DET vs. WAS|W|2|4|0.5
22018|1626169|Stanley Johnson|0021800486|DEC 23, 2018|DET vs. ATL|L|2|9|0.222
22018|1626169|Stanley Johnson|0021800469|DEC 21, 2018|DET @ CHA|L|1|6|0.167
22018|1626169|Stanley Johnson|0021800463|DEC 19, 2018|DET @ MIN|W|2|5|0.4
22018|1626169|Stanley Johnson|0021800443|DEC 17, 2018|DET vs. MIL|L|8|14|0.571
22018|1626169|Stanley Johnson|0021800431|DEC 15, 2018|DET vs. BOS|W|2|5|0.4
22018|1626169|Stanley Johnson|0021800405|DEC 12, 2018|DET @ CHA|L|2|6|0.333
22018|1626169|Stanley Johnson|0021800361|DEC 05, 2018|DET @ MIL|L|3|16|0.188
22018|1626169|Stanley Johnson|0021800343|DEC 03, 2018|DET vs. OKC|L|4|10|0.4
22018|1626169|Stanley Johnson|0021800331|DEC 01, 2018|DET vs. GSW|W|8|16|0.5
22018|1626169|Stanley Johnson|0021800321|NOV 30, 2018|DET vs. CHI|W|2|9|0.222
22018|1626169|Stanley Johnson|0021800301|NOV 27, 2018|DET vs. NYK|W|7|9|0.778
22018|1626169|Stanley Johnson|0021800287|NOV 25, 2018|DET vs. PHX|W|5|9|0.556
22018|1626169|Stanley Johnson|0021800267|NOV 23, 2018|DET vs. HOU|W|3|8|0.375
22018|1626169|Stanley Johnson|0021800258|NOV 21, 2018|DET @ HOU|L|3|7|0.429
22018|1626169|Stanley Johnson|0021800240|NOV 19, 2018|DET vs. CLE|W|3|9|0.333
22018|1626169|Stanley Johnson|0021800206|NOV 14, 2018|DET @ TOR|W|5|8|0.625
22018|1626169|Stanley Johnson|0021800184|NOV 11, 2018|DET vs. CHA|L|2|9|0.222
22018|1626169|Stanley Johnson|0021800169|NOV 09, 2018|DET @ ATL|W|8|16|0.5
22018|1626169|Stanley Johnson|0021800154|NOV 07, 2018|DET @ ORL|W|5|10|0.5
22018|1626169|Stanley Johnson|0021800140|NOV 05, 2018|DET vs. MIA|L|0|2|0.0
22018|1626169|Stanley Johnson|0021800125|NOV 03, 2018|DET @ PHI|L|1|7|0.143
22018|1626169|Stanley Johnson|0021800104|OCT 31, 2018|DET @ BKN|L|1|4|0.25
22018|1626169|Stanley Johnson|0021800099|OCT 30, 2018|DET @ BOS|L|4|9|0.444
22018|1626169|Stanley Johnson|0021800074|OCT 27, 2018|DET vs. BOS|L|6|11|0.545
22018|1626169|Stanley Johnson|0021800063|OCT 25, 2018|DET vs. CLE|W|3|5|0.6
22018|1626169|Stanley Johnson|0021800049|OCT 23, 2018|DET vs. PHI|W|0|5|0.0
22018|1626169|Stanley Johnson|0021800031|OCT 20, 2018|DET @ CHI|W|4|13|0.308
22018|201939|Stephen Curry|0021800862|FEB 13, 2019|GSW @ POR|L|10|24|0.417
22018|201939|Stephen Curry|0021800852|FEB 12, 2019|GSW vs. UTA|W|8|19|0.421
22018|201939|Stephen Curry|0021800838|FEB 10, 2019|GSW vs. MIA|W|9|18|0.5
22018|201939|Stephen Curry|0021800822|FEB 08, 2019|GSW @ PHX|W|6|17|0.353
22018|201939|Stephen Curry|0021800810|FEB 06, 2019|GSW vs. SAS|W|7|12|0.583
22018|201939|Stephen Curry|0021800782|FEB 02, 2019|GSW vs. LAL|W|5|15|0.333
22018|201939|Stephen Curry|0021800768|JAN 31, 2019|GSW vs. PHI|L|14|27|0.519
22018|201939|Stephen Curry|0021800745|JAN 28, 2019|GSW @ IND|W|10|13|0.769
22018|201939|Stephen Curry|0021800732|JAN 26, 2019|GSW @ BOS|W|7|15|0.467
22018|201939|Stephen Curry|0021800716|JAN 24, 2019|GSW @ WAS|W|14|24|0.583
22018|201939|Stephen Curry|0021800701|JAN 21, 2019|GSW @ LAL|W|3|12|0.25
22018|201939|Stephen Curry|0021800676|JAN 18, 2019|GSW @ LAC|W|10|19|0.526
22018|201939|Stephen Curry|0021800663|JAN 16, 2019|GSW vs. NOP|W|11|22|0.5
22018|201939|Stephen Curry|0021800655|JAN 15, 2019|GSW @ DEN|W|10|18|0.556
22018|201939|Stephen Curry|0021800642|JAN 13, 2019|GSW @ DAL|W|17|32|0.531
22018|201939|Stephen Curry|0021800629|JAN 11, 2019|GSW vs. CHI|W|10|16|0.625
22018|201939|Stephen Curry|0021800605|JAN 08, 2019|GSW vs. NYK|W|5|19|0.263
22018|201939|Stephen Curry|0021800583|JAN 05, 2019|GSW @ SAC|W|14|26|0.538
22018|201939|Stephen Curry|0021800565|JAN 03, 2019|GSW vs. HOU|L|14|27|0.519
22018|201939|Stephen Curry|0021800548|DEC 31, 2018|GSW @ PHX|W|11|17|0.647
22018|201939|Stephen Curry|0021800534|DEC 29, 2018|GSW @ POR|W|6|15|0.4
22018|201939|Stephen Curry|0021800516|DEC 27, 2018|GSW vs. POR|L|11|26|0.423
22018|201939|Stephen Curry|0021800500|DEC 25, 2018|GSW vs. LAL|L|5|17|0.294
22018|201939|Stephen Curry|0021800494|DEC 23, 2018|GSW vs. LAC|W|12|22|0.545
22018|201939|Stephen Curry|0021800484|DEC 22, 2018|GSW vs. DAL|W|7|22|0.318
22018|201939|Stephen Curry|0021800464|DEC 19, 2018|GSW @ UTA|L|12|21|0.571
22018|201939|Stephen Curry|0021800449|DEC 17, 2018|GSW vs. MEM|W|6|16|0.375
22018|201939|Stephen Curry|0021800428|DEC 14, 2018|GSW @ SAC|W|11|23|0.478
22018|201939|Stephen Curry|0021800415|DEC 12, 2018|GSW vs. TOR|L|3|12|0.25
22018|201939|Stephen Curry|0021800400|DEC 10, 2018|GSW vs. MIN|W|12|23|0.522
22018|201939|Stephen Curry|0021800377|DEC 07, 2018|GSW @ MIL|W|7|17|0.412
22018|201939|Stephen Curry|0021800355|DEC 05, 2018|GSW @ CLE|W|11|20|0.55
22018|201939|Stephen Curry|0021800344|DEC 03, 2018|GSW @ ATL|W|10|17|0.588
22018|201939|Stephen Curry|0021800331|DEC 01, 2018|GSW @ DET|L|10|21|0.476
22018|201939|Stephen Curry|0021800166|NOV 08, 2018|GSW vs. MIL|L|5|14|0.357
22018|201939|Stephen Curry|0021800147|NOV 05, 2018|GSW vs. MEM|W|6|17|0.353
22018|201939|Stephen Curry|0021800124|NOV 02, 2018|GSW vs. MIN|W|11|24|0.458
22018|201939|Stephen Curry|0021800108|OCT 31, 2018|GSW vs. NOP|W|12|20|0.6
22018|201939|Stephen Curry|0021800091|OCT 29, 2018|GSW @ CHI|W|7|9|0.778
22018|201939|Stephen Curry|0021800083|OCT 28, 2018|GSW @ BKN|W|11|26|0.423
22018|201939|Stephen Curry|0021800068|OCT 26, 2018|GSW @ NYK|W|10|18|0.556
22018|201939|Stephen Curry|0021800062|OCT 24, 2018|GSW vs. WAS|W|15|24|0.625
22018|201939|Stephen Curry|0021800047|OCT 22, 2018|GSW vs. PHX|W|11|18|0.611
22018|201939|Stephen Curry|0021800038|OCT 21, 2018|GSW @ DEN|L|10|23|0.435
22018|201939|Stephen Curry|0021800024|OCT 19, 2018|GSW @ UTA|W|13|24|0.542
22018|201939|Stephen Curry|0021800002|OCT 16, 2018|GSW vs. OKC|W|11|20|0.55
22018|1628425|Sterling Brown|0021800854|FEB 13, 2019|MIL @ IND|W|0|0|0.0
22018|1628425|Sterling Brown|0021800843|FEB 11, 2019|MIL @ CHI|W|2|6|0.333
22018|1628425|Sterling Brown|0021800833|FEB 09, 2019|MIL vs. ORL|L|0|3|0.0
22018|1628425|Sterling Brown|0021800821|FEB 08, 2019|MIL @ DAL|W|4|8|0.5
22018|1628425|Sterling Brown|0021800806|FEB 06, 2019|MIL vs. WAS|W|2|3|0.667
22018|1628425|Sterling Brown|0021800792|FEB 04, 2019|MIL @ BKN|W|1|3|0.333
22018|1628425|Sterling Brown|0021800778|FEB 02, 2019|MIL @ WAS|W|1|7|0.143
22018|1628425|Sterling Brown|0021800766|JAN 31, 2019|MIL @ TOR|W|0|1|0.0
22018|1628425|Sterling Brown|0021800738|JAN 27, 2019|MIL @ OKC|L|2|7|0.286
22018|1628425|Sterling Brown|0021800727|JAN 25, 2019|MIL vs. CHA|W|2|5|0.4
22018|1628425|Sterling Brown|0021800694|JAN 21, 2019|MIL vs. DAL|W|4|4|1.0
22018|1628425|Sterling Brown|0021800682|JAN 19, 2019|MIL @ ORL|W|1|2|0.5
22018|1628425|Sterling Brown|0021800660|JAN 16, 2019|MIL @ MEM|W|4|5|0.8
22018|1628425|Sterling Brown|0021800654|JAN 15, 2019|MIL vs. MIA|W|5|10|0.5
22018|1628425|Sterling Brown|0021800640|JAN 13, 2019|MIL @ ATL|W|2|4|0.5
22018|1628425|Sterling Brown|0021800622|JAN 11, 2019|MIL @ WAS|L|4|7|0.571
22018|1628425|Sterling Brown|0021800610|JAN 09, 2019|MIL @ HOU|W|5|12|0.417
22018|1628425|Sterling Brown|0021800594|JAN 07, 2019|MIL vs. UTA|W|1|2|0.5
22018|1628425|Sterling Brown|0021800580|JAN 05, 2019|MIL vs. TOR|L|4|7|0.571
22018|1628425|Sterling Brown|0021800550|JAN 01, 2019|MIL vs. DET|W|2|3|0.667
22018|1628425|Sterling Brown|0021800527|DEC 29, 2018|MIL vs. BKN|W|2|7|0.286
22018|1628425|Sterling Brown|0021800513|DEC 27, 2018|MIL vs. NYK|W|0|2|0.0
22018|1628425|Sterling Brown|0021800497|DEC 25, 2018|MIL @ NYK|W|1|5|0.2
22018|1628425|Sterling Brown|0021800482|DEC 22, 2018|MIL @ MIA|L|4|7|0.571
22018|1628425|Sterling Brown|0021800473|DEC 21, 2018|MIL @ BOS|W|1|5|0.2
22018|1628425|Sterling Brown|0021800462|DEC 19, 2018|MIL vs. NOP|W|3|5|0.6
22018|1628425|Sterling Brown|0021800443|DEC 17, 2018|MIL @ DET|W|4|8|0.5
22018|1628425|Sterling Brown|0021800407|DEC 12, 2018|MIL @ IND|L|3|6|0.5
22018|1628425|Sterling Brown|0021800395|DEC 10, 2018|MIL vs. CLE|W|5|11|0.455
22018|1628425|Sterling Brown|0021800388|DEC 09, 2018|MIL @ TOR|W|2|6|0.333
22018|1628425|Sterling Brown|0021800377|DEC 07, 2018|MIL vs. GSW|L|1|3|0.333
22018|1628425|Sterling Brown|0021800361|DEC 05, 2018|MIL vs. DET|W|4|6|0.667
22018|1628425|Sterling Brown|0021800330|DEC 01, 2018|MIL @ NYK|L|3|4|0.75
22018|1628425|Sterling Brown|0021800294|NOV 26, 2018|MIL @ CHA|L|1|1|1.0
22018|1628425|Sterling Brown|0021800284|NOV 24, 2018|MIL vs. SAS|W|4|6|0.667
22018|1628425|Sterling Brown|0021800275|NOV 23, 2018|MIL vs. PHX|L|1|3|0.333
22018|1628425|Sterling Brown|0021800259|NOV 21, 2018|MIL vs. POR|W|4|8|0.5
